id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,imdb_popularity,YearGroup,IMDb Score Bins
ts346034,Blood Sisters,SHOW,2022,TV-MA,57,"['crime', 'drama', 'thriller']",['US'],1,tt19398068,0,0,25.964,2020,0
ts88578,Firefly Lane,SHOW,2021,TV-MA,52,"['drama', 'romance']",['US'],1,tt9012876,7.4,20300,21.558,2020,6
ts330425,The Principles of Pleasure,SHOW,2022,TV-MA,51,['documentation'],['US'],1,tt18299058,4.7,64,6.073,2020,4
ts296214,How to Become a Tyrant,SHOW,2021,TV-MA,27,"['war', 'history', 'documentation']",['US'],1,tt14832996,7.4,8041,13.37,2020,6
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,2021,TV-MA,47,"['crime', 'documentation']",['US'],1,tt13651632,7.5,23939,14.926,2020,6
ts314135,VOIR,SHOW,2021,TV-MA,20,['documentation'],['US'],1,tt15677070,6.8,1255,3.794,2020,6
ts287559,Jupiter's Legacy,SHOW,2021,TV-MA,45,"['scifi', 'action', 'drama', 'fantasy']",['US'],1,tt5774002,6.7,37235,48.307,2020,6
ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,2021,TV-MA,55,"['documentation', 'crime', 'thriller']",['US'],1,tt13840586,5.9,16799,27.734,2020,4
ts329700,Life After Death with Tyler Henry,SHOW,2022,TV-MA,43,['reality'],['US'],1,tt18224644,5.5,522,2.569,2020,4
ts284702,This Is a Robbery: The World's Biggest Art Heist,SHOW,2021,TV-MA,53,"['crime', 'history', 'documentation']",['US'],1,tt14223858,6.5,4246,4.116,2020,6
ts299865,Heist,SHOW,2021,TV-MA,43,"['crime', 'documentation']",['US'],1,tt14865290,6.8,1698,3.388,2020,6
ts269676,History of Swear Words,SHOW,2021,TV-MA,21,"['comedy', 'documentation']",['US'],1,tt13617060,6.4,4776,1.4,2020,6
ts286317,The Sons of Sam: A Descent Into Darkness,SHOW,2021,TV-MA,60,"['documentation', 'crime', 'history']",['US'],1,tt13156316,7,8124,8.566,2020,6
ts320426,Crime Scene: The Times Square Killer,SHOW,2021,TV-MA,49,"['crime', 'documentation', 'history']",['US'],1,tt16027926,6.5,3355,6.297,2020,6
ts271888,Fate: The Winx Saga,SHOW,2021,TV-MA,50,"['scifi', 'drama', 'fantasy', 'action']",['US'],1,tt8179402,6.8,37995,81.023,2020,6
ts287328,Yasuke,SHOW,2021,TV-MA,29,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'animation']",['US'],1,tt9310330,6.2,4999,12.642,2020,6
ts300456,My Unorthodox Life,SHOW,2021,TV-MA,40,['reality'],['US'],1,tt14398500,5.5,1170,4.329,2020,4
ts192196,Q-Force,SHOW,2021,TV-MA,23,"['scifi', 'animation', 'action', 'comedy', 'crime', 'fantasy']",['US'],1,tt10140028,6.4,4963,20.176,2020,6
ts216407,Age of Samurai: Battle for Japan,SHOW,2021,TV-MA,43,"['drama', 'history', 'war', 'documentation', 'action']",['US'],1,tt10551256,7.4,4022,36.228,2020,6
ts29800,Surviving Death,SHOW,2021,TV-MA,54,"['documentation', 'reality']",['US'],1,tt13649692,6.1,1991,0.6,2020,6
ts319333,Tiger King: The Doc Antle Story,SHOW,2021,TV-MA,42,"['crime', 'documentation']",['US'],1,tt16307970,6.2,1330,4.29,2020,6
ts271593,Spycraft,SHOW,2021,TV-MA,34,['documentation'],['US'],1,tt13789092,6.7,1976,8.201,2020,6
ts310376,"Sex, Love & Goop",SHOW,2021,TV-MA,35,"['comedy', 'romance']",['US'],1,tt15470160,4.8,713,9.494,2020,4
ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,TV-MA,26,"['comedy', 'reality']",['US'],1,tt16584084,7,494,1.827,2020,6
ts283676,Last Chance U: Basketball,SHOW,2021,TV-MA,60,"['documentation', 'sport']",['US'],1,tt13087512,8.3,2429,6.768,2020,8
ts310331,Twenty Somethings: Austin,SHOW,2021,TV-MA,30,['reality'],['US'],1,tt15204216,6,427,5.783,2020,6
ts272366,Amend: The Fight for America,SHOW,2021,TV-MA,59,"['war', 'documentation', 'history']",['US'],1,tt13972246,7.8,1281,11.337,2020,6
ts317526,Selling Tampa,SHOW,2021,TV-MA,40,['reality'],['US'],1,tt16227948,4.4,708,3.28,2020,4
ts317720,Coming Out Colton,SHOW,2021,TV-MA,36,['reality'],['US'],1,tt14527650,6.7,1087,2.275,2020,6
ts272939,The Lost Pirate Kingdom,SHOW,2021,TV-MA,43,"['documentation', 'drama', 'history']",['US'],1,tt14057360,6.6,2702,8.884,2020,6
ts302489,Chicago Party Aunt,SHOW,2021,TV-MA,23,"['comedy', 'animation']",['US'],1,tt15125616,5.3,1383,4.432,2020,4
ts282840,Worn Stories,SHOW,2021,TV-MA,30,['documentation'],['US'],1,tt14177168,6.6,311,3.014,2020,6
ts297065,Tattoo Redo,SHOW,2021,TV-MA,30,['reality'],['US'],1,tt14956090,5.8,680,6.217,2020,4
ts317144,Adventure Beast,SHOW,2021,TV-MA,19,"['comedy', 'animation']",['US'],1,tt15478708,5.2,496,7.408,2020,4
ts287149,Hype House,SHOW,2022,TV-MA,32,['reality'],['US'],1,tt15257704,2.3,2860,1.4,2020,2
ts300274,Cooking With Paris,SHOW,2021,TV-MA,23,['reality'],['US'],1,tt15036422,5.2,1055,4.166,2020,4
ts293346,Race: Bubba Wallace,SHOW,2022,TV-MA,47,"['documentation', 'sport']",['US'],1,tt14513646,5.9,402,4.274,2020,4
ts285471,The Wedding Coach,SHOW,2021,TV-MA,32,"['comedy', 'reality']",['US'],1,tt14210424,4.9,85,0.6,2020,4
ts305732,Metal Shop Masters,SHOW,2021,TV-MA,0,['reality'],['US'],1,tt15216520,5.6,546,2.564,2020,4
ts308053,Jailbirds New Orleans,SHOW,2021,TV-MA,41,"['documentation', 'reality']",['US'],1,tt15320436,6.6,205,1.81,2020,6
ts20681,Seinfeld,SHOW,1989,TV-PG,24,['comedy'],['US'],9,tt0098904,8.9,302700,128.743,1980,8
ts22082,Knight Rider,SHOW,1982,TV-PG,51,"['action', 'scifi', 'crime', 'drama']",['US'],4,tt0083437,6.9,33760,44.378,1980,6
ts20678,Saved by the Bell,SHOW,1989,TV-G,23,"['comedy', 'romance', 'family']",['US'],5,tt0096694,7.1,34854,16.945,1980,6
ts25028,Wheel of Fortune,SHOW,1983,TV-G,26,['family'],['US'],39,tt0072584,6.7,3126,1440.855,1980,6
ts23753,Major Dad,SHOW,1989,TV-PG,24,"['comedy', 'family']",['US'],4,tt0096643,6.4,2866,7.506,1980,6
ts20981,Survivor,SHOW,2000,TV-PG,48,['reality'],['US'],42,tt0239195,7.4,24368,73.107,2000,6
ts20927,Star Trek: Deep Space Nine,SHOW,1993,TV-PG,47,"['scifi', 'action', 'drama']",['US'],7,tt0106145,8.1,61145,61.159,1990,8
ts5145,The Challenge,SHOW,1998,TV-14,40,"['reality', 'comedy', 'drama', 'scifi']",['US'],37,tt0176095,7.8,3274,15.699,1990,6
ts21567,Gilmore Girls,SHOW,2000,TV-14,46,"['comedy', 'drama']",['US'],8,tt0238784,8.2,119054,51.125,2000,8
ts20960,Power Rangers,SHOW,1993,TV-Y7,22,"['scifi', 'action', 'fantasy', 'family']",['US'],29,tt0106064,6.5,21949,21.083,1990,6
ts11397,Adventures of Sonic the Hedgehog,SHOW,1993,TV-Y7,22,"['action', 'animation', 'scifi', 'western', 'fantasy', 'comedy', 'family']",['US'],4,tt0222518,6.2,3808,23.374,1990,6
ts8570,Barney & Friends,SHOW,1992,TV-G,28,['family'],['US'],14,tt0144701,3.8,9955,46.955,1990,2
ts20939,Moesha,SHOW,1996,TV-PG,21,"['drama', 'comedy', 'family']",['US'],6,tt0115275,5.7,3713,7.483,1990,4
ts21693,"Sister, Sister",SHOW,1994,TV-PG,22,"['comedy', 'drama', 'family']",['US'],6,tt0108927,6.2,12535,12.029,1990,6
ts21581,Girlfriends,SHOW,2000,TV-PG,21,"['comedy', 'drama']",['US'],8,tt0247102,7.2,4482,17.929,2000,6
ts20918,The Parkers,SHOW,1999,TV-PG,19,['comedy'],['US'],5,tt0200353,6.8,2346,9.733,1990,6
ts4,Breaking Bad,SHOW,2008,TV-MA,48,"['drama', 'thriller', 'crime']",['US'],5,tt0903747,9.5,1727694,337.419,2000,8
ts21469,Grey's Anatomy,SHOW,2005,TV-14,49,"['drama', 'romance']",['US'],18,tt0413573,7.6,293618,1215.393,2000,6
ts6495,Criminal Minds,SHOW,2005,TV-14,44,"['thriller', 'crime', 'drama']",['US'],15,tt0452046,8.1,189191,401.416,2000,8
ts22337,NCIS,SHOW,2003,TV-14,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['US'],19,tt0364845,7.8,141049,254.207,2000,6
ts8308,Community,SHOW,2009,TV-PG,23,['comedy'],['US'],6,tt1439629,8.5,252564,48.311,2000,8
ts21465,Supernatural,SHOW,2005,TV-14,45,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],15,tt0460681,8.5,428639,406.666,2000,8
ts17156,Arrested Development,SHOW,2003,TV-MA,28,['comedy'],['US'],5,tt0367279,8.7,297552,54.388,2000,8
ts12724,30 Rock,SHOW,2006,TV-14,25,"['comedy', 'sport']",['US'],7,tt0496424,8.3,121514,34.689,2000,8
ts3371,Avatar: The Last Airbender,SHOW,2005,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'action']",['US'],3,tt0417299,9.3,297336,61.284,2000,8
ts20604,Friday Night Lights,SHOW,2006,TV-14,43,"['drama', 'sport']",['US'],5,tt0758745,8.7,64449,32.434,2000,8
ts21247,The Vampire Diaries,SHOW,2009,TV-14,42,"['scifi', 'drama', 'thriller', 'fantasy', 'horror', 'romance']",['US'],8,tt1405406,7.7,310776,463.661,2000,6
ts2230,America's Next Top Model,SHOW,2003,TV-14,44,['reality'],['US'],24,tt0391576,5.6,17843,12.812,2000,4
ts17942,Chappelle's Show,SHOW,2003,TV-14,21,"['comedy', 'music']",['US'],3,tt0353049,8.8,62140,13.557,2000,8
ts22018,iCarly,SHOW,2007,TV-G,26,"['comedy', 'family', 'romance']",['US'],6,tt0972534,6.7,38281,96.149,2000,6
ts687,The 4400,SHOW,2004,TV-14,44,"['scifi', 'thriller', 'drama']",['US'],4,tt0389564,7.3,44971,21.12,2000,6
ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,23,"['animation', 'family']",['US'],4,tt7996132,7,13,26.42,2000,6
ts12815,Big Time Rush,SHOW,2009,TV-G,25,"['comedy', 'family']",['US'],4,tt1131746,6.3,12046,65.327,2000,6
ts56549,Scare Tactics,SHOW,2003,TV-14,22,"['comedy', 'horror', 'reality', 'scifi', 'thriller']",['US'],5,tt0339968,6.7,2512,3.501,2000,6
ts20526,The Game,SHOW,2006,TV-14,22,"['comedy', 'drama', 'sport', 'romance']",['US'],10,tt10020984,6.6,4417,7.989,2000,6
ts20535,The Garfield Show,SHOW,2009,TV-G,17,"['animation', 'comedy', 'family', 'european']",['US'],5,tt1470837,5.3,2499,19.716,2000,4
ts21664,One on One,SHOW,2001,TV-14,20,['comedy'],['US'],5,tt0284770,7,2303,5.453,2000,6
ts20358,Half & Half,SHOW,2002,TV-14,21,['comedy'],['US'],4,tt0320024,7,1827,5.019,2000,6
ts216679,Bridgerton,SHOW,2020,TV-MA,62,"['drama', 'romance']",['US'],4,tt8740790,7.3,122036,206.258,2020,6
ts87453,Space Force,SHOW,2020,TV-MA,30,['comedy'],['US'],2,tt9612516,6.7,61739,30.856,2020,6
ts84146,Emily in Paris,SHOW,2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],2,tt8962124,6.9,84302,45.54,2020,6
ts254656,Jurassic World: Camp Cretaceous,SHOW,2020,TV-PG,24,"['action', 'family', 'scifi', 'animation']",['US'],4,tt10436228,7.5,7423,106.781,2020,6
ts235655,Outer Banks,SHOW,2020,TV-MA,49,"['action', 'drama', 'romance', 'thriller', 'crime']",['US'],2,tt10293938,7.5,43404,48.11,2020,6
ts87953,Locke & Key,SHOW,2020,TV-14,48,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],3,tt3007572,7.4,72031,39.805,2020,6
ts223986,The Circle,SHOW,2020,TV-MA,52,['reality'],['US'],5,tt9581768,7.3,6380,11.315,2020,6
ts304505,Love Is Blind,SHOW,2020,TV-MA,54,"['reality', 'romance']",['US'],5,tt11704040,6.1,7655,1.4,2020,6
ts235758,Never Have I Ever,SHOW,2020,TV-14,28,"['drama', 'comedy']",['US'],4,tt10062292,7.8,45346,72.067,2020,6
ts252758,Get Organized with The Home Edit,SHOW,2020,TV-PG,42,['reality'],['US'],2,tt10834478,5.3,1454,6.614,2020,4
ts237107,Sweet Magnolias,SHOW,2020,TV-14,50,"['drama', 'romance']",['US'],2,tt9077540,7.3,17435,17.576,2020,6
ts227305,Tiger King,SHOW,2020,TV-MA,44,"['crime', 'documentation']",['US'],2,tt11823076,7.5,76961,13.05,2020,6
ts236531,Too Hot to Handle,SHOW,2020,TV-MA,42,"['reality', 'romance']",['US'],3,tt12004280,4.6,12001,19.838,2020,4
ts82912,Ratched,SHOW,2020,TV-MA,54,"['crime', 'drama', 'thriller']",['US'],2,tt7423538,7.2,52731,49.499,2020,6
ts281928,Unsolved Mysteries,SHOW,2020,TV-MA,49,"['documentation', 'drama', 'thriller', 'crime']",['US'],2,tt9642938,7.3,9391,21.135,2020,6
ts223981,Cheer,SHOW,2020,TV-MA,56,"['documentation', 'sport', 'reality']",['US'],2,tt11426660,8.1,6145,10.286,2020,8
ts243036,Selena: The Series,SHOW,2020,TV-PG,38,"['drama', 'music']",['US'],2,tt9421868,6.9,4435,51.141,2020,6
ts215012,Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,24,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],3,tt10482560,8.3,5293,20.604,2020,8
ts254592,Song Exploder,SHOW,2020,TV-MA,27,"['documentation', 'music']",['US'],2,tt13110256,7.4,758,3.099,2020,6
ts190462,Gentefied,SHOW,2020,TV-MA,30,"['comedy', 'drama']",['US'],2,tt10037034,7.3,2641,11.096,2020,6
ts275111,Rainbow High,SHOW,2020,TV-Y,6,"['comedy', 'family', 'animation']",['US'],3,tt13488080,6.4,116,5.195,2020,6
ts242820,Floor is Lava,SHOW,2020,TV-Y7,30,['reality'],['US'],2,tt12370124,5.3,2135,5.828,2020,4
ts251067,The Baby-Sitters Club,SHOW,2020,TV-G,27,"['family', 'comedy', 'drama']",['US'],2,tt8690518,7.3,3786,25.625,2020,6
ts255880,Dream Home Makeover,SHOW,2020,TV-G,27,['reality'],['US'],2,tt13161310,5.5,1078,3.903,2020,4
ts296153,Ashley Garcia: Genius in Love,SHOW,2020,TV-PG,30,['comedy'],['US'],3,tt10380934,6.8,1183,10.666,2020,6
ts225162,Babies,SHOW,2020,TV-PG,38,"['documentation', 'reality']",['US'],2,tt13705052,0,0,4.42,2020,0
ts112667,Go! Go! Cory Carson,SHOW,2020,TV-Y,9,"['animation', 'comedy', 'family']",['US'],6,tt8115702,7.9,238,14.214,2020,6
ts252015,GAME ON: A Comedy Crossover Event,SHOW,2020,TV-G,29,"['comedy', 'family']",['US'],2,tt12800428,5.4,213,1.761,2020,4
ts105589,Rhyme Time Town,SHOW,2020,TV-Y,23,"['animation', 'comedy', 'family']",['US'],2,tt9165434,7.5,78,8.925,2020,6
ts234501,Buddi,SHOW,2020,TV-Y,8,"['fantasy', 'animation', 'comedy', 'family']",['US'],2,tt11829340,7.1,61,2.003,2020,6
ts256310,Pacific Rim: The Black,SHOW,2021,TV-14,24,"['animation', 'action', 'scifi']",['US'],2,tt9288848,7,4796,76.137,2020,6
ts237713,Sweet Tooth,SHOW,2021,TV-14,45,"['scifi', 'drama', 'fantasy', 'action']",['US'],2,tt12809988,7.8,49182,82.385,2020,6
ts219423,Masters of the Universe: Revelation,SHOW,2021,TV-PG,26,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'comedy']",['US'],2,tt10826054,5.2,26127,29.588,2020,4
ts314594,Catching Killers,SHOW,2021,TV-MA,40,"['documentation', 'crime']",['US'],2,tt15723914,7.1,2908,22.866,2020,6
ts314742,He-Man and the Masters of the Universe,SHOW,2021,TV-Y7,26,"['scifi', 'action', 'fantasy', 'animation', 'comedy', 'drama', 'family']",['US'],2,tt11465278,5.8,1618,28.193,2020,4
ts273100,DOTA: Dragon's Blood,SHOW,2021,TV-MA,26,"['scifi', 'action', 'thriller', 'animation', 'fantasy']",['US'],2,tt14069590,7.8,17429,38.415,2020,6
ts287722,The Upshaws,SHOW,2021,TV-14,30,['comedy'],['US'],2,tt10945036,6.8,2296,1.4,2020,6
ts271025,Bling Empire,SHOW,2021,TV-MA,39,['reality'],['US'],2,tt13660962,5.8,2608,6.769,2020,4
ts220196,Centaurworld,SHOW,2021,TV-Y7,29,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy']",['US'],2,tt10919290,7.6,1939,9.714,2020,6
ts255779,Gabby's Dollhouse,SHOW,2021,TV-Y,23,"['fantasy', 'animation', 'comedy', 'family']",['US'],4,tt9165438,7.2,344,1.4,2020,6
ts72196,Swap Shop,SHOW,2021,TV-14,30,['reality'],['US'],2,tt15674202,6.7,325,2.434,2020,6
ts271726,Go Dog Go,SHOW,2021,TV-Y,24,['animation'],['US'],2,tt10687202,7.2,179,6.394,2020,6
ts104362,Kid Cosmic,SHOW,2021,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],3,tt9248538,7.9,1354,19.327,2020,6
ts297247,That Girl Lay Lay,SHOW,2021,TV-G,23,['comedy'],['US'],2,tt14442054,3.4,232,2.874,2020,2
ts316965,Ridley Jones,SHOW,2021,TV-Y,28,"['animation', 'comedy', 'family', 'fantasy']",['US'],3,tt13351440,4.7,223,5.089,2020,4
ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,TV-PG,35,['reality'],['US'],2,tt14691382,6.7,1278,5.156,2020,6
ts257315,Karma's World,SHOW,2021,TV-Y,11,"['animation', 'comedy', 'family']",['US'],2,tt13321232,6.2,134,14.657,2020,6
ts286386,The Big Day,SHOW,2021,TV-MA,45,"['reality', 'romance']",['US'],2,tt13887518,4.6,327,1.4,2020,4
ts9,The Walking Dead,SHOW,2010,TV-MA,46,"['action', 'drama', 'scifi', 'thriller', 'horror']",['US'],11,tt1520211,8.2,945125,773.19,2010,8
ts30311,Victorious,SHOW,2010,TV-G,25,"['comedy', 'drama', 'family', 'music', 'romance', 'sport']",['US'],4,tt1604099,6.9,24224,76.049,2010,6
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",['US'],4,tt1659175,7.9,6500,31.514,2010,6
ts20564,New Girl,SHOW,2011,TV-14,21,"['comedy', 'romance']",['US'],7,tt1826940,7.7,216209,65.381,2010,6
ts21580,Longmire,SHOW,2012,TV-14,53,"['western', 'action', 'crime', 'drama']",['US'],6,tt1836037,8.3,34362,32.776,2010,8
ts20660,Shameless,SHOW,2011,TV-MA,54,"['drama', 'comedy']",['US'],11,tt1586680,8.6,230243,175.426,2010,8
ts21599,Ink Master,SHOW,2012,TV-14,42,['reality'],['US'],13,tt1865740,7.4,3874,23.186,2010,6
ts17598,Arrow,SHOW,2012,TV-14,42,"['action', 'crime', 'drama', 'scifi']",['US'],8,tt2193021,7.5,425716,125.061,2010,6
ts20457,The Legend of Korra,SHOW,2012,TV-Y7,23,"['action', 'scifi', 'comedy', 'drama', 'family', 'fantasy', 'animation']",['US'],4,tt1695360,8.4,117464,63.789,2010,8
ts27468,Transformers: Rescue Bots,SHOW,2012,TV-Y7,22,"['action', 'scifi', 'comedy', 'family', 'animation']",['US'],4,tt2139371,6.4,915,18.838,2010,6
ts20556,Teen Mom 2,SHOW,2011,TV-14,41,"['reality', 'romance', 'documentation', 'comedy']",['US'],11,tt1821220,4.5,28,24.248,2010,4
ts9794,Comedians in Cars Getting Coffee,SHOW,2012,TV-14,20,"['comedy', 'family', 'animation']",['US'],11,tt2314952,8,12363,26.158,2010,8
ts19779,Barbie: Life in the Dreamhouse,SHOW,2012,TV-Y,6,"['animation', 'comedy', 'family']",['US'],7,tt2644032,7.3,1806,18.766,2010,6
ts27835,MeatEater,SHOW,2012,TV-14,22,['documentation'],['US'],10,tt2169245,7.5,1462,7.08,2010,6
ts55532,LEGO Friends,SHOW,2012,TV-Y,16,"['animation', 'european']",['US'],5,tt9148446,7.6,16,4.054,2010,6
ts39093,EastSiders,SHOW,2012,TV-MA,22,"['drama', 'comedy']",['US'],4,tt2558816,6.8,2723,12.763,2010,6
ts58528,Inside West Coast Customs,SHOW,2011,TV-PG,47,['reality'],['US'],8,tt8358972,7.4,42,2.189,2010,6
ts20837,Outlander,SHOW,2014,TV-MA,60,"['scifi', 'drama', 'fantasy', 'romance']",['US'],6,tt3006802,8.4,152435,238.679,2010,8
ts1639,The Blacklist,SHOW,2013,TV-14,43,"['drama', 'crime', 'thriller']",['US'],9,tt2741602,8,238138,279.921,2010,8
ts20351,Married at First Sight,SHOW,2014,TV-PG,64,"['reality', 'european']",['US'],14,tt3868860,6.1,1975,31.913,2010,6
ts11188,The Flash,SHOW,2014,TV-14,42,"['scifi', 'drama', 'action']",['US'],8,tt3107288,7.6,336888,751.315,2010,6
ts20292,Gotham,SHOW,2014,TV-14,43,"['scifi', 'action', 'crime', 'drama', 'thriller']",['US'],5,tt3749900,7.8,226081,170.642,2010,6
ts16045,Are You The One?,SHOW,2014,TV-14,41,['reality'],['US'],8,tt3484274,6.5,2450,15.818,2010,6
ts8146,The 100,SHOW,2014,TV-14,42,"['drama', 'action', 'scifi']",['US'],7,tt2661044,7.6,242221,224.641,2010,6
ts21374,How to Get Away with Murder,SHOW,2014,TV-14,43,"['drama', 'thriller', 'crime']",['US'],6,tt3205802,8.1,146712,59.834,2010,8
ts20248,Reign,SHOW,2013,TV-14,42,"['drama', 'fantasy']",['US'],4,tt2710394,7.5,47751,48.886,2010,6
ts14583,BoJack Horseman,SHOW,2014,TV-MA,26,"['drama', 'comedy', 'animation']",['US'],6,tt3398228,8.8,143584,92.62,2010,8
ts6,House of Cards,SHOW,2013,TV-MA,52,['drama'],['US'],6,tt1856010,8.7,494092,46.137,2010,8
ts20108,Henry Danger,SHOW,2014,TV-G,24,"['scifi', 'action', 'comedy', 'family']",['US'],5,tt3596174,5.6,5245,121.52,2010,4
ts20823,Orange Is the New Black,SHOW,2013,TV-MA,59,"['drama', 'comedy', 'crime']",['US'],7,tt2372162,8.1,295591,72.825,2010,8
ts20824,The Originals,SHOW,2013,TV-14,43,"['scifi', 'drama', 'fantasy', 'horror']",['US'],5,tt2632424,8.3,131574,139.994,2010,8
ts21367,Jane the Virgin,SHOW,2014,TV-14,42,"['drama', 'comedy']",['US'],5,tt3566726,7.8,46286,120.677,2010,6
ts20261,Madam Secretary,SHOW,2014,TV-14,43,"['war', 'thriller', 'drama']",['US'],6,tt3501074,7.6,22563,56.834,2010,6
ts20791,Z Nation,SHOW,2014,TV-14,43,"['action', 'drama', 'scifi', 'comedy', 'horror', 'romance']",['US'],5,tt3843168,6.6,36059,81.469,2010,6
ts32218,The Thundermans,SHOW,2013,TV-G,24,"['action', 'scifi', 'family', 'comedy', 'drama']",['US'],4,tt2712516,5.6,5340,62.125,2010,4
ts20281,Sofia the First,SHOW,2013,TV-Y,24,"['family', 'fantasy', 'animation']",['US'],4,tt2136138,6.8,2915,34.201,2010,6
ts4213,The Chase,SHOW,2013,TV-PG,44,['reality'],['US'],5,tt3077336,7.5,886,1.639,2010,6
ts20917,The Night Shift,SHOW,2014,TV-14,42,"['drama', 'romance', 'fantasy', 'horror', 'action', 'animation', 'comedy']",['US'],4,tt1483202,7.5,12069,21.667,2010,6
ts20310,Girlfriends' Guide to Divorce,SHOW,2014,TV-14,42,"['comedy', 'drama']",['US'],5,tt2817246,6.9,4523,10.046,2010,6
ts35244,Tiny House Nation,SHOW,2014,TV-PG,43,['reality'],['US'],5,tt3869500,7.1,1126,8.872,2010,6
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,11,"['comedy', 'drama', 'family', 'action', 'animation', 'fantasy', 'european']",['US'],5,tt4648640,6.1,411,34.469,2010,6
ts20790,Young & Hungry,SHOW,2014,TV-14,21,"['comedy', 'drama', 'romance']",['US'],5,tt2084712,7.3,15627,26.61,2010,6
ts20883,"Nicky, Ricky, Dicky & Dawn",SHOW,2014,TV-G,23,"['comedy', 'family']",['US'],4,tt3596176,5.1,2551,43.714,2010,4
ts37187,Senora Acero,SHOW,2014,TV-MA,43,"['crime', 'drama', 'romance']",['US'],5,tt3904068,6.8,375,128.933,2010,6
ts521,Black Ink Crew New York,SHOW,2013,TV-14,41,['reality'],['US'],9,tt2738096,4.6,459,12.706,2010,4
ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,"['comedy', 'family', 'music', 'animation']",['US'],4,tt3692064,4.3,300,6.244,2010,4
ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],5,tt3807022,7,2008,41.022,2010,6
ts8,Better Call Saul,SHOW,2015,TV-MA,49,"['comedy', 'drama', 'crime']",['US'],6,tt3032476,8.8,404920,352.657,2010,8
ts38796,Stranger Things,SHOW,2016,TV-14,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['US'],5,tt4575572,8.7,989090,249.853,2010,8
ts37143,Alone,SHOW,2015,TV-MA,48,"['reality', 'documentation']",['US'],8,tt4803766,8.4,4622,31.271,2010,8
ts35251,Grace and Frankie,SHOW,2015,TV-MA,30,"['comedy', 'drama']",['US'],7,tt3609352,8.2,48435,33.885,2010,8
ts41766,The Good Place,SHOW,2016,TV-14,23,"['scifi', 'comedy', 'romance', 'drama', 'fantasy']",['US'],4,tt4955642,8.2,148562,39.411,2010,8
ts37490,Chicago Med,SHOW,2015,TV-14,41,['drama'],['US'],8,tt4655480,7.6,24142,101.31,2010,6
ts41961,Queen of the South,SHOW,2016,TV-MA,42,"['drama', 'thriller', 'action', 'crime']",['US'],5,tt1064899,7.9,28537,54.867,2010,6
ts36952,Documentary Now!,SHOW,2015,TV-14,22,['comedy'],['US'],4,tt4677934,8.1,6445,18.553,2010,8
ts35793,Forged in Fire,SHOW,2015,TV-PG,42,['reality'],['US'],9,tt4680444,8.3,3538,34.934,2010,8
ts39007,Van Helsing,SHOW,2016,TV-14,42,"['scifi', 'fantasy', 'horror', 'action', 'drama']",['US'],5,tt5197820,6.1,21852,155.023,2010,6
ts36147,Lucifer,SHOW,2016,TV-14,47,"['scifi', 'crime', 'drama', 'fantasy']",['US'],6,tt4052886,8.1,308291,761.064,2010,8
ts36550,DC's Legends of Tomorrow,SHOW,2016,TV-14,42,"['scifi', 'action', 'drama']",['US'],7,tt4532368,6.8,101178,120.753,2010,6
ts38199,The Magicians,SHOW,2015,TV-14,44,"['drama', 'scifi', 'fantasy']",['US'],5,tt4254242,7.6,49557,75.849,2010,6
ts21981,iZombie,SHOW,2015,TV-14,42,"['scifi', 'comedy', 'crime', 'drama', 'horror']",['US'],5,tt3501584,7.8,66488,53.416,2010,6
ts42014,60 Days In,SHOW,2016,TV-14,46,['reality'],['US'],6,tt10112398,7.6,2616,11.052,2010,6
ts35563,Supergirl,SHOW,2015,TV-14,42,"['scifi', 'drama', 'action']",['US'],6,tt4016454,6.2,121939,116.295,2010,6
ts36129,Crazy Ex-Girlfriend,SHOW,2015,TV-14,42,['comedy'],['US'],4,tt4094300,7.8,19738,37.838,2010,6
